代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
603259,药明康德,2018-05-09,13:55:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:00:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:05:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:10:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:15:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:20:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:25:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:30:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:35:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:40:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:45:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:50:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,14:55:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,15:00:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-09,15:05:00,34.21,34.21,34.21,NA
603259,药明康德,2018-05-10,09:20:00,NA,NA,NA,NA
603259,药明康德,2018-05-10,09:30:00,NA,NA,NA,NA
603259,药明康德,2018-05-10,09:35:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,09:40:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,09:45:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,09:50:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,09:55:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,10:00:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,10:05:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,10:10:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,10:15:00,37.63,37.63,37.63,NA
603259,药明康德,2018-05-10,10:20:00,37.63,37.63,37.63,NA
