代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
600196,复星医药,2020-01-02,09:30:00,26.77,26.77,26.77,NA
600196,复星医药,2020-01-02,09:35:00,26.77,26.52,26.61,NA
600196,复星医药,2020-01-02,09:40:00,26.77,26.49,26.64,NA
600196,复星医药,2020-01-02,09:45:00,26.77,26.49,26.57,NA
600196,复星医药,2020-01-02,09:50:00,26.77,26.49,26.62,NA
600196,复星医药,2020-01-02,09:55:00,26.77,26.49,26.75,NA
600196,复星医药,2020-01-02,10:00:00,26.77,26.49,26.68,NA
600196,复星医药,2020-01-02,10:05:00,26.77,26.49,26.69,NA
600196,复星医药,2020-01-02,10:10:00,26.77,26.49,26.62,NA
600196,复星医药,2020-01-02,10:15:00,26.77,26.49,26.7,NA
600196,复星医药,2020-01-02,10:20:00,26.77,26.49,26.7,NA
600196,复星医药,2020-01-02,10:25:00,26.77,26.49,26.67,NA
600196,复星医药,2020-01-02,10:30:00,26.77,26.49,26.68,NA
600196,复星医药,2020-01-02,10:35:00,26.8,26.49,26.8,NA
600196,复星医药,2020-01-02,10:40:00,26.94,26.49,26.85,NA
600196,复星医药,2020-01-02,10:45:00,26.94,26.49,26.85,NA
600196,复星医药,2020-01-02,10:50:00,26.94,26.49,26.79,NA
600196,复星医药,2020-01-02,10:55:00,26.94,26.49,26.79,NA
600196,复星医药,2020-01-02,11:00:00,26.94,26.49,26.84,NA
600196,复星医药,2020-01-02,11:05:00,26.94,26.49,26.89,NA
600196,复星医药,2020-01-02,11:10:00,26.94,26.49,26.89,NA
600196,复星医药,2020-01-02,11:15:00,26.94,26.49,26.79,NA
600196,复星医药,2020-01-02,11:20:00,26.94,26.49,26.87,NA
600196,复星医药,2020-01-02,11:25:00,26.94,26.49,26.82,NA
600196,复星医药,2020-01-02,11:30:00,26.94,26.49,26.84,NA
600196,复星医药,2020-01-02,11:35:00,26.94,26.49,26.84,NA
600196,复星医药,2020-01-02,13:00:00,26.94,26.49,26.84,NA
600196,复星医药,2020-01-02,13:05:00,26.94,26.49,26.88,NA
600196,复星医药,2020-01-02,13:10:00,26.94,26.49,26.87,NA
600196,复星医药,2020-01-02,13:15:00,26.94,26.49,26.86,NA
600196,复星医药,2020-01-02,13:20:00,26.94,26.49,26.88,NA
600196,复星医药,2020-01-02,13:25:00,26.94,26.49,26.87,NA
600196,复星医药,2020-01-02,13:30:00,26.94,26.49,26.89,NA
600196,复星医药,2020-01-02,13:35:00,26.94,26.49,26.88,NA
600196,复星医药,2020-01-02,13:40:00,26.94,26.49,26.87,NA
600196,复星医药,2020-01-02,13:45:00,26.94,26.49,26.87,NA
600196,复星医药,2020-01-02,13:50:00,26.94,26.49,26.9,NA
600196,复星医药,2020-01-02,13:55:00,26.95,26.49,26.92,NA
600196,复星医药,2020-01-02,14:00:00,26.99,26.49,26.98,NA
600196,复星医药,2020-01-02,14:05:00,27.08,26.49,27,NA
600196,复星医药,2020-01-02,14:10:00,27.08,26.49,27.01,NA
600196,复星医药,2020-01-02,14:15:00,27.08,26.49,26.97,NA
600196,复星医药,2020-01-02,14:20:00,27.08,26.49,27,NA
600196,复星医药,2020-01-02,14:25:00,27.08,26.49,27,NA
600196,复星医药,2020-01-02,14:30:00,27.08,26.49,27.02,NA
600196,复星医药,2020-01-02,14:35:00,27.08,26.49,27.04,NA
600196,复星医药,2020-01-02,14:40:00,27.08,26.49,27.02,NA
600196,复星医药,2020-01-02,14:45:00,27.08,26.49,26.97,NA
600196,复星医药,2020-01-02,14:50:00,27.08,26.49,27.01,NA
600196,复星医药,2020-01-02,14:55:00,27.08,26.49,27.04,NA
600196,复星医药,2020-01-02,15:00:00,27.08,26.49,27.03,NA
600196,复星医药,2020-01-02,15:05:00,27.08,26.49,27.04,NA
600196,复星医药,2020-01-03,09:30:00,27.05,27.05,27.05,NA
600196,复星医药,2020-01-03,09:35:00,27.07,26.93,26.97,NA
600196,复星医药,2020-01-03,09:40:00,27.07,26.91,27.03,NA
600196,复星医药,2020-01-03,09:45:00,27.15,26.91,27.13,NA
600196,复星医药,2020-01-03,09:50:00,27.19,26.91,27.19,NA
600196,复星医药,2020-01-03,09:55:00,27.2,26.91,27.19,NA
600196,复星医药,2020-01-03,10:00:00,27.23,26.91,27.15,NA
600196,复星医药,2020-01-03,10:05:00,27.23,26.91,27.13,NA
600196,复星医药,2020-01-03,10:10:00,27.23,26.91,27.17,NA
600196,复星医药,2020-01-03,10:15:00,27.23,26.91,27.17,NA
600196,复星医药,2020-01-03,10:20:00,27.23,26.91,27.17,NA
600196,复星医药,2020-01-03,10:25:00,27.23,26.91,27.2,NA
600196,复星医药,2020-01-03,10:30:00,27.23,26.91,27.18,NA
600196,复星医药,2020-01-03,10:35:00,27.23,26.91,27.1,NA
600196,复星医药,2020-01-03,10:40:00,27.23,26.91,27.13,NA
600196,复星医药,2020-01-03,10:45:00,27.23,26.91,27.08,NA
600196,复星医药,2020-01-03,10:50:00,27.23,26.91,27.05,NA
600196,复星医药,2020-01-03,10:55:00,27.23,26.91,27.05,NA
600196,复星医药,2020-01-03,11:00:00,27.23,26.91,27.07,NA
600196,复星医药,2020-01-03,11:05:00,27.23,26.91,26.99,NA
600196,复星医药,2020-01-03,11:10:00,27.23,26.91,26.95,NA
600196,复星医药,2020-01-03,11:15:00,27.23,26.91,26.91,NA
600196,复星医药,2020-01-03,11:20:00,27.23,26.88,26.89,NA
600196,复星医药,2020-01-03,11:25:00,27.23,26.87,26.87,NA
600196,复星医药,2020-01-03,11:30:00,27.23,26.75,26.78,NA
600196,复星医药,2020-01-03,11:35:00,27.23,26.75,26.78,NA
600196,复星医药,2020-01-03,13:00:00,27.23,26.75,26.78,NA
600196,复星医药,2020-01-03,13:05:00,27.23,26.68,26.73,NA
600196,复星医药,2020-01-03,13:10:00,27.23,26.68,26.77,NA
600196,复星医药,2020-01-03,13:15:00,27.23,26.68,26.76,NA
600196,复星医药,2020-01-03,13:20:00,27.23,26.68,26.77,NA
600196,复星医药,2020-01-03,13:25:00,27.23,26.68,26.81,NA
600196,复星医药,2020-01-03,13:30:00,27.23,26.68,26.81,NA
600196,复星医药,2020-01-03,13:35:00,27.23,26.68,26.84,NA
600196,复星医药,2020-01-03,13:40:00,27.23,26.68,26.9,NA
600196,复星医药,2020-01-03,13:45:00,27.23,26.68,26.89,NA
600196,复星医药,2020-01-03,13:50:00,27.23,26.68,26.9,NA
600196,复星医药,2020-01-03,13:55:00,27.23,26.68,26.91,NA
600196,复星医药,2020-01-03,14:00:00,27.23,26.68,26.95,NA
600196,复星医药,2020-01-03,14:05:00,27.23,26.68,26.96,NA
600196,复星医药,2020-01-03,14:10:00,27.23,26.68,27,NA
600196,复星医药,2020-01-03,14:15:00,27.23,26.68,27.02,NA
600196,复星医药,2020-01-03,14:20:00,27.23,26.68,26.99,NA
600196,复星医药,2020-01-03,14:25:00,27.23,26.68,27.03,NA
600196,复星医药,2020-01-03,14:30:00,27.23,26.68,27.01,NA
600196,复星医药,2020-01-03,14:35:00,27.23,26.68,27.02,NA
600196,复星医药,2020-01-03,14:40:00,27.23,26.68,26.98,NA
600196,复星医药,2020-01-03,14:45:00,27.23,26.68,27,NA
600196,复星医药,2020-01-03,14:50:00,27.23,26.68,27.02,NA
600196,复星医药,2020-01-03,14:55:00,27.23,26.68,27.07,NA
600196,复星医药,2020-01-03,15:00:00,27.23,26.68,27.1,NA
600196,复星医药,2020-01-03,15:05:00,27.23,26.68,27.1,NA
600196,复星医药,2020-01-06,09:30:00,26.88,26.88,26.88,NA
600196,复星医药,2020-01-06,09:35:00,26.93,26.68,26.76,NA
600196,复星医药,2020-01-06,09:40:00,26.95,26.68,26.94,NA
600196,复星医药,2020-01-06,09:45:00,26.97,26.68,26.88,NA
600196,复星医药,2020-01-06,09:50:00,26.97,26.68,26.89,NA
600196,复星医药,2020-01-06,09:55:00,27.04,26.68,27.04,NA
600196,复星医药,2020-01-06,10:00:00,27.05,26.68,26.95,NA
600196,复星医药,2020-01-06,10:05:00,27.05,26.68,26.95,NA
600196,复星医药,2020-01-06,10:10:00,27.05,26.68,26.98,NA
600196,复星医药,2020-01-06,10:15:00,27.05,26.68,26.99,NA
600196,复星医药,2020-01-06,10:20:00,27.05,26.68,27.03,NA
600196,复星医药,2020-01-06,10:25:00,27.08,26.68,27.05,NA
600196,复星医药,2020-01-06,10:30:00,27.08,26.68,27,NA
600196,复星医药,2020-01-06,10:35:00,27.08,26.68,27.02,NA
600196,复星医药,2020-01-06,10:40:00,27.08,26.68,27,NA
600196,复星医药,2020-01-06,10:45:00,27.08,26.68,26.99,NA
600196,复星医药,2020-01-06,10:50:00,27.08,26.68,26.92,NA
600196,复星医药,2020-01-06,10:55:00,27.08,26.68,26.93,NA
600196,复星医药,2020-01-06,11:00:00,27.08,26.68,26.93,NA
600196,复星医药,2020-01-06,11:05:00,27.08,26.68,26.91,NA
600196,复星医药,2020-01-06,11:10:00,27.08,26.68,26.94,NA
600196,复星医药,2020-01-06,11:15:00,27.08,26.68,26.88,NA
600196,复星医药,2020-01-06,11:20:00,27.08,26.68,26.9,NA
600196,复星医药,2020-01-06,11:25:00,27.08,26.68,26.97,NA
600196,复星医药,2020-01-06,11:30:00,27.08,26.68,27.02,NA
600196,复星医药,2020-01-06,11:35:00,27.08,26.68,27.02,NA
600196,复星医药,2020-01-06,13:00:00,27.08,26.68,27.02,NA
600196,复星医药,2020-01-06,13:05:00,27.08,26.68,27.06,NA
600196,复星医药,2020-01-06,13:10:00,27.08,26.68,27.05,NA
600196,复星医药,2020-01-06,13:15:00,27.08,26.68,27.04,NA
600196,复星医药,2020-01-06,13:20:00,27.13,26.68,27.11,NA
600196,复星医药,2020-01-06,13:25:00,27.15,26.68,27.14,NA
600196,复星医药,2020-01-06,13:30:00,27.15,26.68,27.09,NA
600196,复星医药,2020-01-06,13:35:00,27.15,26.68,27,NA
600196,复星医药,2020-01-06,13:40:00,27.15,26.68,26.99,NA
600196,复星医药,2020-01-06,13:45:00,27.15,26.68,26.97,NA
600196,复星医药,2020-01-06,13:50:00,27.15,26.68,26.96,NA
600196,复星医药,2020-01-06,13:55:00,27.15,26.68,26.98,NA
600196,复星医药,2020-01-06,14:00:00,27.15,26.68,26.99,NA
600196,复星医药,2020-01-06,14:05:00,27.15,26.68,26.94,NA
600196,复星医药,2020-01-06,14:10:00,27.15,26.68,26.9,NA
600196,复星医药,2020-01-06,14:15:00,27.15,26.68,26.79,NA
600196,复星医药,2020-01-06,14:20:00,27.15,26.63,26.66,NA
600196,复星医药,2020-01-06,14:25:00,27.15,26.63,26.67,NA
600196,复星医药,2020-01-06,14:30:00,27.15,26.63,26.66,NA
600196,复星医药,2020-01-06,14:35:00,27.15,26.63,26.68,NA
600196,复星医药,2020-01-06,14:40:00,27.15,26.63,26.67,NA
600196,复星医药,2020-01-06,14:45:00,27.15,26.63,26.7,NA
600196,复星医药,2020-01-06,14:50:00,27.15,26.63,26.71,NA
600196,复星医药,2020-01-06,14:55:00,27.15,26.63,26.7,NA
600196,复星医药,2020-01-06,15:00:00,27.15,26.63,26.72,NA
600196,复星医药,2020-01-06,15:05:00,27.15,26.63,26.7,NA
600196,复星医药,2020-01-07,09:30:00,26.72,26.72,26.72,NA
600196,复星医药,2020-01-07,09:35:00,26.87,26.72,26.85,NA
600196,复星医药,2020-01-07,09:40:00,26.92,26.72,26.85,NA
600196,复星医药,2020-01-07,09:45:00,26.92,26.72,26.87,NA
600196,复星医药,2020-01-07,09:50:00,26.92,26.72,26.79,NA
600196,复星医药,2020-01-07,09:55:00,26.92,26.72,26.85,NA
600196,复星医药,2020-01-07,10:00:00,26.92,26.72,26.84,NA
600196,复星医药,2020-01-07,10:05:00,26.92,26.72,26.85,NA
600196,复星医药,2020-01-07,10:10:00,26.92,26.72,26.85,NA
600196,复星医药,2020-01-07,10:15:00,26.98,26.72,26.97,NA
600196,复星医药,2020-01-07,10:20:00,27.15,26.72,27.14,NA
600196,复星医药,2020-01-07,10:25:00,27.15,26.72,27.09,NA
600196,复星医药,2020-01-07,10:30:00,27.15,26.72,27,NA
600196,复星医药,2020-01-07,10:35:00,27.15,26.72,27.03,NA
600196,复星医药,2020-01-07,10:40:00,27.15,26.72,26.99,NA
600196,复星医药,2020-01-07,10:45:00,27.15,26.72,26.91,NA
600196,复星医药,2020-01-07,10:50:00,27.15,26.72,26.89,NA
600196,复星医药,2020-01-07,10:55:00,27.15,26.72,26.85,NA
600196,复星医药,2020-01-07,11:00:00,27.15,26.72,26.92,NA
600196,复星医药,2020-01-07,11:05:00,27.15,26.72,26.93,NA
600196,复星医药,2020-01-07,11:10:00,27.15,26.72,26.94,NA
600196,复星医药,2020-01-07,11:15:00,27.15,26.72,26.95,NA
600196,复星医药,2020-01-07,11:20:00,27.15,26.72,26.98,NA
600196,复星医药,2020-01-07,11:25:00,27.15,26.72,26.98,NA
600196,复星医药,2020-01-07,11:30:00,27.15,26.72,27.02,NA
600196,复星医药,2020-01-07,11:35:00,27.15,26.72,27.02,NA
600196,复星医药,2020-01-07,13:00:00,27.15,26.72,27.02,NA
600196,复星医药,2020-01-07,13:05:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-07,13:10:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-07,13:15:00,27.15,26.72,26.95,NA
600196,复星医药,2020-01-07,13:20:00,27.15,26.72,26.91,NA
600196,复星医药,2020-01-07,13:25:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-07,13:30:00,27.15,26.72,26.95,NA
600196,复星医药,2020-01-07,13:35:00,27.15,26.72,26.92,NA
600196,复星医药,2020-01-07,13:40:00,27.15,26.72,26.87,NA
600196,复星医药,2020-01-07,13:45:00,27.15,26.72,26.89,NA
600196,复星医药,2020-01-07,13:50:00,27.15,26.72,26.89,NA
600196,复星医药,2020-01-07,13:55:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-07,14:00:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-07,14:05:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-07,14:10:00,27.15,26.72,26.91,NA
600196,复星医药,2020-01-07,14:15:00,27.15,26.72,26.91,NA
600196,复星医药,2020-01-07,14:20:00,27.15,26.72,26.89,NA
600196,复星医药,2020-01-07,14:25:00,27.15,26.72,26.86,NA
600196,复星医药,2020-01-07,14:30:00,27.15,26.72,26.87,NA
600196,复星医药,2020-01-07,14:35:00,27.15,26.72,26.93,NA
600196,复星医药,2020-01-07,14:40:00,27.15,26.72,26.91,NA
600196,复星医药,2020-01-07,14:45:00,27.15,26.72,26.89,NA
600196,复星医药,2020-01-07,14:50:00,27.15,26.72,26.88,NA
600196,复星医药,2020-01-07,14:55:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-07,15:00:00,27.15,26.72,26.89,NA
600196,复星医药,2020-01-07,15:05:00,27.15,26.72,26.9,NA
600196,复星医药,2020-01-08,09:30:00,26.74,26.74,26.74,NA
600196,复星医药,2020-01-08,09:35:00,26.79,26.65,26.75,NA
600196,复星医药,2020-01-08,09:40:00,26.79,26.65,26.75,NA
600196,复星医药,2020-01-08,09:45:00,26.79,26.65,26.72,NA
600196,复星医药,2020-01-08,09:50:00,26.79,26.65,26.71,NA
600196,复星医药,2020-01-08,09:55:00,26.79,26.62,26.63,NA
600196,复星医药,2020-01-08,10:00:00,26.79,26.54,26.57,NA
600196,复星医药,2020-01-08,10:05:00,26.79,26.5,26.54,NA
600196,复星医药,2020-01-08,10:10:00,26.79,26.5,26.58,NA
600196,复星医药,2020-01-08,10:15:00,26.79,26.45,26.45,NA
600196,复星医药,2020-01-08,10:20:00,26.79,26.45,26.49,NA
600196,复星医药,2020-01-08,10:25:00,26.79,26.42,26.43,NA
600196,复星医药,2020-01-08,10:30:00,26.79,26.41,26.45,NA
600196,复星医药,2020-01-08,10:35:00,26.79,26.41,26.47,NA
600196,复星医药,2020-01-08,10:40:00,26.79,26.41,26.46,NA
600196,复星医药,2020-01-08,10:45:00,26.79,26.4,26.41,NA
600196,复星医药,2020-01-08,10:50:00,26.79,26.39,26.4,NA
600196,复星医药,2020-01-08,10:55:00,26.79,26.39,26.46,NA
600196,复星医药,2020-01-08,11:00:00,26.79,26.39,26.5,NA
600196,复星医药,2020-01-08,11:05:00,26.79,26.39,26.5,NA
600196,复星医药,2020-01-08,11:10:00,26.79,26.39,26.49,NA
600196,复星医药,2020-01-08,11:15:00,26.79,26.39,26.5,NA
600196,复星医药,2020-01-08,11:20:00,26.79,26.39,26.52,NA
600196,复星医药,2020-01-08,11:25:00,26.79,26.39,26.53,NA
600196,复星医药,2020-01-08,11:30:00,26.79,26.39,26.49,NA
600196,复星医药,2020-01-08,11:35:00,26.79,26.39,26.49,NA
600196,复星医药,2020-01-08,13:00:00,26.79,26.39,26.49,NA
600196,复星医药,2020-01-08,13:05:00,26.79,26.39,26.45,NA
600196,复星医药,2020-01-08,13:10:00,26.79,26.39,26.43,NA
600196,复星医药,2020-01-08,13:15:00,26.79,26.39,26.46,NA
600196,复星医药,2020-01-08,13:20:00,26.79,26.39,26.42,NA
600196,复星医药,2020-01-08,13:25:00,26.79,26.36,26.4,NA
600196,复星医药,2020-01-08,13:30:00,26.79,26.36,26.44,NA
600196,复星医药,2020-01-08,13:35:00,26.79,26.36,26.45,NA
600196,复星医药,2020-01-08,13:40:00,26.79,26.36,26.41,NA
600196,复星医药,2020-01-08,13:45:00,26.79,26.32,26.34,NA
600196,复星医药,2020-01-08,13:50:00,26.79,26.32,26.41,NA
600196,复星医药,2020-01-08,13:55:00,26.79,26.32,26.34,NA
600196,复星医药,2020-01-08,14:00:00,26.79,26.28,26.3,NA
600196,复星医药,2020-01-08,14:05:00,26.79,26.28,26.35,NA
600196,复星医药,2020-01-08,14:10:00,26.79,26.28,26.36,NA
600196,复星医药,2020-01-08,14:15:00,26.79,26.28,26.31,NA
600196,复星医药,2020-01-08,14:20:00,26.79,26.28,26.31,NA
600196,复星医药,2020-01-08,14:25:00,26.79,26.28,26.3,NA
600196,复星医药,2020-01-08,14:30:00,26.79,26.28,26.38,NA
600196,复星医药,2020-01-08,14:35:00,26.79,26.28,26.41,NA
600196,复星医药,2020-01-08,14:40:00,26.79,26.28,26.4,NA
600196,复星医药,2020-01-08,14:45:00,26.79,26.28,26.4,NA
600196,复星医药,2020-01-08,14:50:00,26.79,26.28,26.36,NA
600196,复星医药,2020-01-08,14:55:00,26.79,26.28,26.31,NA
600196,复星医药,2020-01-08,15:00:00,26.79,26.28,26.3,NA
600196,复星医药,2020-01-08,15:05:00,26.79,26.28,26.3,NA
600196,复星医药,2020-01-09,09:30:00,26.51,26.51,26.51,NA
600196,复星医药,2020-01-09,09:35:00,26.65,26.51,26.6,NA
600196,复星医药,2020-01-09,09:40:00,26.65,26.51,26.6,NA
600196,复星医药,2020-01-09,09:45:00,26.65,26.51,26.6,NA
